ration access to	<b>核心意思</b>：配给/限制……的获取。<br><b>原文句</b>：America proposed sweeping export controls that would have rationed access to advanced chips.<br>译：美国曾提出广泛出口管制，配给先进芯片的获取。<br><b>怎么记</b>：ration = 按限额分配，常见于战争、短缺、关键资源。<br><b>怎么考</b>：阅读中说明资源不再自由获取，而受配额/许可控制。<br><b>真实例句</b>：<br>1. Hospitals may ration access to scarce medicines. 译：医院可能对稀缺药物进行配给。<br>2. Some schools ration access to expensive laboratory equipment. 译：一些学校限制昂贵实验设备的使用。		外刊精读
licensing regime	<b>核心意思</b>：许可制度；执照管理体系。<br><b>原文句</b>：America proposed sweeping export controls that would have rationed access to advanced chips through a complex licensing regime.<br>译：美国曾提出广泛出口管制，通过复杂许可制度来配给先进芯片的获取。<br><b>怎么记</b>：regime 在政策语境中是“制度/体系”，不是 only “政权”。<br><b>怎么考</b>：熟词僻义，法律政策类阅读常见。<br><b>真实例句</b>：<br>1. A strict licensing regime controls the sale of medicines. 译：严格许可制度控制药品销售。<br>2. The city introduced a new licensing regime for ride-hailing firms. 译：该市为网约车公司引入了新的许可制度。		外刊精读
vet sales	<b>核心意思</b>：审查销售；审核交易。<br><b>原文句</b>：The Department of Commerce is considering rules that would allow it to vet all sales of AI chips.<br>译：商务部正在考虑制定规则，允许其审查所有 AI 芯片销售。<br><b>怎么记</b>：vet 作动词是“审查/核查”，不是“兽医”。<br><b>怎么考</b>：熟词僻义，政策和安全文章高频。<br><b>真实例句</b>：<br>1. Authorities vet foreign investments in sensitive industries. 译：当局审查敏感行业的外国投资。<br>2. Schools should vet online tools before using them with children. 译：学校在给儿童使用在线工具前应进行审查。		外刊精读
AI stack	<b>核心意思</b>：AI 技术栈；AI 依赖的硬件和软件层。<br><b>原文句</b>：Governments want to build their own “AI stack”, the layers of hardware and software on which AI depends.<br>译：政府想要建设自己的 AI 技术栈，即 AI 所依赖的硬件和软件层。<br><b>怎么记</b>：stack = 一层层叠起来的系统，技术语境中常指技术组合。<br><b>怎么考</b>：理解全文结构的关键：芯片、电力、模型、人才、资金都是 stack 的层。<br><b>真实例句</b>：<br>1. A modern AI stack includes chips, data, models and applications. 译：现代 AI 技术栈包括芯片、数据、模型和应用。<br>2. Companies need a reliable software stack to serve customers. 译：公司需要可靠的软件栈来服务客户。		外刊精读
fall into foreign hands	<b>核心意思</b>：落入外国手中。<br><b>原文句</b>：They worry, with some justification, about users’ sensitive, personal data falling into foreign hands.<br>译：它们有一定理由担心用户敏感个人数据落入外国手中。<br><b>怎么记</b>：fall into sb’s hands = 落入某人手中，常用于数据、武器、机密。<br><b>怎么考</b>：安全类阅读高频，暗示风险和失控。<br><b>真实例句</b>：<br>1. Personal data should not fall into criminal hands. 译：个人数据不应落入犯罪分子手中。<br>2. Sensitive research could fall into foreign hands without safeguards. 译：没有保护措施，敏感研究可能落入外国手中。		外刊精读
reap the economic benefits of	<b>核心意思</b>：收获……的经济利益。<br><b>原文句</b>：Policymakers want to reap the economic benefits of AI.<br>译：政策制定者想收获 AI 的经济利益。<br><b>怎么记</b>：reap 本义“收割”，引申为“收获成果/利益”。<br><b>怎么考</b>：经济和科技文章中常与 benefits/rewards 搭配。<br><b>真实例句</b>：<br>1. Communities should reap the economic benefits of tourism. 译：社区应收获旅游业的经济利益。<br>2. Workers should reap the benefits of technological progress. 译：劳动者应享受技术进步带来的好处。	<b>作文可用</b>：People should reap the benefits of technological progress rather than bear only its costs. 译：人们应享受技术进步的好处，而不应只承担其成本。	外刊精读
avoid a repeat	<b>核心意思</b>：避免重演；避免同样事情再次发生。<br><b>原文句</b>：They are keen to avoid a repeat.<br>译：他们急于避免同样的事情再次发生。<br><b>怎么记</b>：repeat 作名词表示“重演/重复事件”。<br><b>怎么考</b>：段落逻辑中指前文互联网、智能手机红利流向美国的历史。<br><b>真实例句</b>：<br>1. Regulators want to avoid a repeat of the financial crisis. 译：监管者想避免金融危机重演。<br>2. Schools changed safety rules to avoid a repeat of the accident. 译：学校修改安全规则以避免事故重演。		外刊精读
diplomatic strong-arming	<b>核心意思</b>：外交强迫；外交施压。<br><b>原文句</b>：The imperative to develop sovereign AI runs much deeper than the risk of diplomatic strong-arming.<br>译：发展主权 AI 的必要性远不只是外交强迫的风险。<br><b>怎么记</b>：strong-arm = 用强硬手段逼迫；diplomatic strong-arming = 外交上的强压。<br><b>怎么考</b>：国际关系文章中表示权力胁迫。<br><b>真实例句</b>：<br>1. Small states fear diplomatic strong-arming by larger neighbours. 译：小国担心受到大邻国的外交强迫。<br>2. Trade rules should protect weaker countries from diplomatic strong-arming. 译：贸易规则应保护弱国免受外交强迫。		外刊精读
outflow of cash	<b>核心意思</b>：资金外流。<br><b>原文句</b>：The scale of the outflow of cash to America and China would be so vast it would create enormous instabilities.<br>译：流向美国和中国的现金规模将如此巨大，以至于造成巨大不稳定。<br><b>怎么记</b>：outflow = 流出；cash outflow 与 capital outflow 都是财经表达。<br><b>怎么考</b>：经济类阅读中常用于解释汇率、产业和财政压力。<br><b>真实例句</b>：<br>1. An outflow of cash weakened the local currency. 译：资金外流削弱了本币。<br>2. High tuition fees can create an outflow of cash from poor regions. 译：高学费可能造成贫困地区资金外流。		外刊精读
serve demand domestically	<b>核心意思</b>：在国内满足需求。<br><b>原文句</b>：Countries will be forced to invest in the ability to serve at least some demand for AI domestically.<br>译：各国将被迫投资能力，以便至少在国内满足部分 AI 需求。<br><b>怎么记</b>：serve demand = 满足需求；domestically = 在国内。<br><b>怎么考</b>：产业政策文章中常用于说明本土供应能力。<br><b>真实例句</b>：<br>1. Local farms can serve demand domestically during global shocks. 译：全球冲击期间，本地农场可以在国内满足需求。<br>2. The firm built a factory to serve demand domestically. 译：该公司建厂以满足国内需求。		外刊精读
layer of the stack	<b>核心意思</b>：技术栈的一层；系统中的一个层级。<br><b>原文句</b>：Sovereignty looks different at each layer of the stack.<br>译：主权在技术栈的每一层看起来都不同。<br><b>怎么记</b>：layer = 层；stack = 技术栈。<br><b>怎么考</b>：全文结构词，帮助理解文章分层分析。<br><b>真实例句</b>：<br>1. Security must be considered at every layer of the stack. 译：安全必须在技术栈的每一层被考虑。<br>2. Talent is often the weakest layer of the innovation stack. 译：人才往往是创新技术栈中最薄弱的一层。		外刊精读
compute	<b>核心意思</b>：算力；计算资源。<br><b>原文句</b>：Start at the bottom: computing power (“compute”, in the jargon), largely in the form of AI chips.<br>译：先从底层开始：计算能力，也就是行话中的算力，主要以 AI 芯片形式存在。<br><b>怎么记</b>：compute 作名词是 AI 行业术语，等于 computing power。<br><b>怎么考</b>：AI 经济文章核心词，常与 chips/data centres/rent out 搭配。<br><b>真实例句</b>：<br>1. Training large models requires enormous compute. 译：训练大型模型需要巨大算力。<br>2. Universities often lack enough compute for advanced research. 译：大学常缺乏足够算力进行高级研究。		外刊精读
account for two-thirds of	<b>核心意思</b>：占……的三分之二。<br><b>原文句</b>：Nvidia’s processors account for two-thirds of the world’s AI compute.<br>译：Nvidia 的处理器占全球 AI 算力的三分之二。<br><b>怎么记</b>：account for = 占比；也可表示“解释原因”。<br><b>怎么考</b>：数据题高频，一定根据语境判断含义。<br><b>真实例句</b>：<br>1. Services account for two-thirds of the city’s economy. 译：服务业占该市经济的三分之二。<br>2. Online sales account for a growing share of revenue. 译：线上销售占收入的比例越来越大。		外刊精读
make up the remainder	<b>核心意思</b>：构成其余部分。<br><b>原文句</b>：Chips designed by Google, AMD and Amazon make up much of the remainder.<br>译：Google、AMD 和 Amazon 设计的芯片构成了其余的大部分。<br><b>怎么记</b>：make up 在数据语境中是“构成”，不是“编造/化妆”。<br><b>怎么考</b>：熟词僻义，图表和比例描述高频。<br><b>真实例句</b>：<br>1. Small firms make up the remainder of the market. 译：小公司构成市场的其余部分。<br>2. Transport and food make up much of a family’s monthly spending. 译：交通和食品构成家庭月支出的大部分。		外刊精读
make impressive strides	<b>核心意思</b>：取得显著进展。<br><b>原文句</b>：Chinese firms such as Huawei and Cambricon have made impressive strides.<br>译：华为和寒武纪等中国公司已取得显著进展。<br><b>怎么记</b>：stride = 大步；make strides = 取得进步。<br><b>怎么考</b>：科技、教育、健康文章常用正面进展表达。<br><b>真实例句</b>：<br>1. Researchers have made impressive strides in cancer treatment. 译：研究人员在癌症治疗方面取得显著进展。<br>2. Rural schools have made impressive strides in digital education. 译：农村学校在数字教育方面取得显著进展。	<b>作文可用</b>：Society has made impressive strides in digital education, but inequality remains. 译：社会在数字教育方面取得显著进展，但不平等仍然存在。	外刊精读
remain some distance from the frontier	<b>核心意思</b>：距离前沿仍有一段距离。<br><b>原文句</b>：But they remain some distance from the frontier.<br>译：但它们距离前沿仍有一段距离。<br><b>怎么记</b>：frontier = 技术前沿；some distance 表示差距仍存在。<br><b>怎么考</b>：比较题中说明进步不等于领先。<br><b>真实例句</b>：<br>1. The technology has improved but remains some distance from the frontier. 译：该技术已有进步，但距离前沿仍有一段距离。<br>2. Some schools remain some distance from the frontier of digital learning. 译：一些学校距离数字学习前沿仍有一段距离。		外刊精读
demand exceeds capacity	<b>核心意思</b>：需求超过产能/能力。<br><b>原文句</b>：Demand still exceeds available capacity.<br>译：需求仍超过现有产能。<br><b>怎么记</b>：exceed = 超过；capacity = 产能/容量/能力。<br><b>怎么考</b>：经济和公共服务文章中常解释短缺。<br><b>真实例句</b>：<br>1. Demand for hospital beds exceeds capacity in winter. 译：冬季病床需求超过容量。<br>2. Demand for skilled workers exceeds training capacity. 译：熟练工人需求超过培训能力。		外刊精读
self-sufficiency in hardware	<b>核心意思</b>：硬件自给自足。<br><b>原文句</b>：Aiming for self-sufficiency in hardware is therefore unrealistic.<br>译：因此，追求硬件自给自足并不现实。<br><b>怎么记</b>：self-sufficiency in + 领域，表示某领域自给。<br><b>怎么考</b>：翻译和态度题：作者否定“完全硬件独立”。<br><b>真实例句</b>：<br>1. Self-sufficiency in food is difficult for some small countries. 译：一些小国很难实现粮食自给。<br>2. Self-sufficiency in energy requires long-term investment. 译：能源自给需要长期投资。		外刊精读
retain a degree of autonomy	<b>核心意思</b>：保留一定程度的自主权。<br><b>原文句</b>：Governments retain a degree of autonomy even if future access to chips is restricted.<br>译：即使未来芯片访问受限，政府仍保留一定程度的自主权。<br><b>怎么记</b>：retain = keep；autonomy = 自主权。<br><b>怎么考</b>：科技治理和个人发展作文都可用。<br><b>真实例句</b>：<br>1. Students should retain a degree of autonomy in choosing courses. 译：学生在选课上应保留一定自主权。<br>2. Local governments retain a degree of autonomy over public services. 译：地方政府对公共服务保留一定自主权。	<b>作文可用</b>：Young people should retain a degree of autonomy while learning from others. 译：年轻人在向他人学习的同时，应保留一定自主权。	外刊精读
part of the equation	<b>核心意思</b>：问题的一部分；整体因素之一。<br><b>原文句</b>：Chips are only part of the equation, however.<br>译：不过，芯片只是问题的一部分。<br><b>怎么记</b>：equation 这里不是数学方程，而是“整体局面/问题”。<br><b>怎么考</b>：常用于转折，引出其他因素。<br><b>真实例句</b>：<br>1. Money is only part of the equation in education reform. 译：资金只是教育改革问题的一部分。<br>2. Technology is only part of the equation in elderly care. 译：技术只是养老问题的一部分。	<b>作文可用</b>：Technology is only part of the equation; public responsibility and ethical awareness are equally important. 译：技术只是问题的一部分；公共责任和伦理意识同样重要。	外刊精读
electricity grid	<b>核心意思</b>：电网。<br><b>原文句</b>：Running AI places huge demands on the electricity grid.<br>译：运行 AI 对电网提出巨大需求。<br><b>怎么记</b>：grid = network for electricity supply。<br><b>怎么考</b>：AI、能源、环境交叉文章高频。<br><b>真实例句</b>：<br>1. Electric cars place new demands on the electricity grid. 译：电动汽车对电网提出新需求。<br>2. A reliable electricity grid is essential for hospitals. 译：可靠电网对医院至关重要。		外刊精读
grids are congested	<b>核心意思</b>：电网拥堵；电网接入能力不足。<br><b>原文句</b>：The reverse is true in most of Europe: grids are congested.<br>译：欧洲大部分地区情况相反：电网拥堵。<br><b>怎么记</b>：congested 常指交通拥堵，也可指网络、电网堵塞。<br><b>怎么考</b>：熟词迁移，能源基础设施题常见。<br><b>真实例句</b>：<br>1. Urban roads are congested during rush hour. 译：城市道路在高峰期拥堵。<br>2. The grid is congested because too many projects are waiting for connection. 译：电网拥堵，因为太多项目等待接入。		外刊精读
proprietary systems	<b>核心意思</b>：专有系统；由公司控制、不可自由修改的系统。<br><b>原文句</b>：Users can avoid dependence on the proprietary systems of firms such as OpenAI and Anthropic.<br>译：用户可以避免依赖 OpenAI 和 Anthropic 等公司的专有系统。<br><b>怎么记</b>：proprietary = privately owned/controlled，常与 software/system/model 搭配。<br><b>怎么考</b>：科技阅读中常与 open-source 形成对比。<br><b>真实例句</b>：<br>1. Hospitals should avoid dependence on one proprietary system. 译：医院应避免依赖单一专有系统。<br>2. Open tools can reduce the power of proprietary systems. 译：开放工具可以减少专有系统的权力。		外刊精读
revoke or restrict access	<b>核心意思</b>：撤销或限制访问。<br><b>原文句</b>：OpenAI and Anthropic might be ordered by Uncle Sam to revoke or restrict access.<br>译：OpenAI 和 Anthropic 可能被美国政府命令撤销或限制访问。<br><b>怎么记</b>：revoke = officially cancel；restrict = limit。<br><b>怎么考</b>：政策措施题常考具体动词差异。<br><b>真实例句</b>：<br>1. The platform may revoke access after a security breach. 译：安全漏洞后，平台可能撤销访问权限。<br>2. Authorities can restrict access to sensitive data. 译：当局可以限制对敏感数据的访问。		外刊精读
at the cutting edge	<b>核心意思</b>：处于最前沿。<br><b>原文句</b>：Although open-source models are not at the cutting edge, the gap is narrow enough not to matter for many applications.<br>译：尽管开源模型不在最前沿，但差距小到对许多应用来说并不重要。<br><b>怎么记</b>：cutting edge = 最前沿；可作名词或形容词。<br><b>怎么考</b>：科技文章高频，可用于判断技术领先程度。<br><b>真实例句</b>：<br>1. The lab works at the cutting edge of medical research. 译：该实验室处于医学研究最前沿。<br>2. Not every school needs tools at the cutting edge. 译：并非每所学校都需要最前沿的工具。		外刊精读
exchange one form of dependency for another	<b>核心意思</b>：把一种依赖换成另一种依赖。<br><b>原文句</b>：Users of Chinese AI would simply be exchanging one form of dependency for another.<br>译：中国 AI 的用户就只是在把一种依赖换成另一种依赖。<br><b>怎么记</b>：exchange A for B = 用 A 换 B；dependency 是全文核心。<br><b>怎么考</b>：推理题中说明所谓替代方案并未解决根本问题。<br><b>真实例句</b>：<br>1. Switching platforms may exchange one form of dependency for another. 译：更换平台可能只是把一种依赖换成另一种依赖。<br>2. A school should not exchange dependence on textbooks for dependence on apps. 译：学校不应把对课本的依赖换成对应用程序的依赖。		外刊精读
all your eggs are in one basket	<b>核心意思</b>：把所有鸡蛋放在一个篮子里；风险过度集中。<br><b>原文句</b>：Right now, all of your eggs are in one basket.<br>译：现在你所有鸡蛋都在一个篮子里。<br><b>怎么记</b>：经典习语，表示风险没有分散。<br><b>怎么考</b>：作文可用于风险管理、教育、职业规划。<br><b>真实例句</b>：<br>1. Do not put all your eggs in one basket when choosing a career. 译：选择职业时不要把所有鸡蛋放在一个篮子里。<br>2. A country should not put all its eggs in one energy source. 译：一个国家不应把所有风险集中在单一能源来源上。	<b>作文可用</b>：Young people should not put all their eggs in one basket when planning their future. 译：年轻人在规划未来时不应把所有希望押在一处。	外刊精读
prowess in AI	<b>核心意思</b>：AI 实力；AI 方面的高超能力。<br><b>原文句</b>：Chinese officials appear to be thinking about the strategic advantages prowess in AI can confer.<br>译：中国官员似乎正在思考 AI 实力能够带来的战略优势。<br><b>怎么记</b>：prowess = exceptional skill/ability，正式词。<br><b>怎么考</b>：阅读中常用于国家、公司、个人能力。<br><b>真实例句</b>：<br>1. Scientific prowess can strengthen a country’s competitiveness. 译：科学实力可以增强一个国家的竞争力。<br>2. Athletic prowess alone does not guarantee success. 译：仅有运动能力并不能保证成功。		外刊精读
confer strategic advantages	<b>核心意思</b>：赋予战略优势。<br><b>原文句</b>：Chinese officials appear to be thinking about the strategic advantages prowess in AI can confer.<br>译：中国官员似乎正在思考 AI 实力能够带来的战略优势。<br><b>怎么记</b>：confer = give/grant，常与 benefits, rights, advantages 搭配。<br><b>怎么考</b>：学术和政策文章高频高级动词。<br><b>真实例句</b>：<br>1. Education can confer long-term advantages on children. 译：教育可以赋予儿童长期优势。<br>2. Control of data can confer strategic advantages on firms. 译：对数据的控制可以赋予企业战略优势。	<b>作文可用</b>：Good education can confer long-term advantages on individuals and society. 译：良好教育可以赋予个人和社会长期优势。	外刊精读
