#separator:tab
#html:true
#columns:Front	Back	Extra	Tags
#notetype:Basic
#deck:考研::运动生理学::00第2-10章综合
#tags column:4
运动前、中、后补糖分别解决什么生理问题？	运动前提高糖原储备；运动中维持血糖并节省肌糖原；运动后促进糖原再合成。	时间阶段本身是一个完整补糖策略。	运动生理学 综合 补糖 耐力运动
高强度运动产生酸性负荷后，机体如何协同维持酸碱平衡？	血液缓冲系统先结合氢离子→呼吸加深加快排出二氧化碳→肾脏长期排氢并重吸收碳酸氢盐。	血液—呼吸—肾脏三级调节。	运动生理学 综合 酸碱平衡 大题框架
糖酵解增强为何会同时影响肌肉收缩和呼吸反应？	氢离子增加可干扰酶活性、兴奋—收缩耦联和横桥功能；同时刺激化学感受器，使通气增强以调节酸碱。	代谢—肌肉—呼吸链。	运动生理学 综合 糖酵解 疲劳 呼吸
长期耐力训练如何改变糖脂利用和激素应答？	提高线粒体和有氧酶能力、增强脂肪氧化并节省糖原；同样绝对负荷下应激激素反应通常减弱。	代谢适应与内分泌适应。	运动生理学 综合 耐力训练 代谢适应
睾酮、皮质醇和血尿素如何联合反映训练恢复？	睾酮反映合成倾向，皮质醇反映分解应激，血尿素反映蛋白质分解和负荷恢复；应结合个人基线与运动表现判断。	单次异常不能直接诊断过度训练。	运动生理学 综合 机能评定 内分泌 血液
长时间运动出汗后，水盐丢失如何影响循环和神经肌肉功能？	血浆容量下降使静脉回流和每搏输出量受限；钠钾变化影响膜电位、神经传导和肌肉收缩。	水代谢—循环—神经肌肉综合。	运动生理学 综合 脱水 电解质
脱水时机体如何通过抗利尿激素保水？	血浆渗透压升高或循环血量下降→渗透压和容量信号激活→抗利尿激素增加→远曲小管和集合管水重吸收增强→尿量减少。	内分泌—肾脏调节链。	运动生理学 综合 水平衡 抗利尿激素 肾脏
为什么长时间大量出汗后只补白水可能不够？	汗液同时丢失钠盐；只补水不能充分恢复细胞外液和渗透压，过量时还可能稀释血钠。	补液需兼顾水、钠和运动所需糖。	运动生理学 综合 复水 电解质
运动后尿量减少可能由哪些生理机制共同造成？	交感兴奋使肾血流下降，出汗使血容量减少，抗利尿激素增加并强化肾小管水重吸收。	循环—内分泌—肾脏综合。	运动生理学 综合 肾脏 尿量 运动反应
运动性蛋白尿如何从循环和肾小球变化解释？	大负荷引起肾血流动力学改变和肾小球毛细血管压力变化，滤过膜通透性暂时升高，使蛋白进入原尿。	多数一过性；持续或伴症状需排除病理因素。	运动生理学 综合 运动性蛋白尿 机制
尿比重、体重变化和心率如何联合判断脱水？	体重下降估计总失水，尿比重升高提示尿液浓缩，心率相对升高提示循环代偿；三者需结合环境与饮水情况。	机能评定链：多指标交叉验证。	运动生理学 综合 机能评定 脱水
运动后肾脏如何参与恢复内环境？	调节水和电解质重吸收、排出代谢产物、排氢保碱，并在激素调节下逐步恢复血容量和渗透压。	肾脏不仅是排废器官，也是稳态调节器官。	运动生理学 综合 肾脏 恢复 稳态
长时间耐力运动的补液策略应依据哪些生理变量调整？	出汗率和体重变化、环境温湿度、运动时间与强度、尿液浓缩状态及个体耐受。	原则：运动前准备、运动中少量多次、运动后补足水盐。	运动生理学 综合 复水 运动处方
运动产热增加后，神经、循环和皮肤如何协同散热？	温度信号传至下丘脑→皮肤血管舒张、皮肤血流增加→汗腺分泌增强→汗液蒸发带走热量。	体温调节完整机制链。	运动生理学 综合 体温调节 大题框架 上体高频
为什么高温运动中心血管系统同时承担供肌和散热压力？	活动肌需要更多血流供氧，皮肤也需增加血流散热；两者竞争有限心输出量，脱水时矛盾加剧。	解释心血管漂移和热应激风险。	运动生理学 综合 高温 循环 体温
脱水为什么会形成体温继续升高的恶性循环？	脱水使血浆容量下降→皮肤血流和出汗能力受限→蒸发散热下降→体温升高→心血管负担和出汗需求进一步增加。	高温耐力运动风险链。	运动生理学 综合 脱水 热应激
高湿环境下大量出汗为什么仍可能散热不足？	汗液只有蒸发才有效散热；空气湿度高限制蒸发，大量汗液流失反而加重脱水。	出汗量不等于散热量。	运动生理学 综合 体温调节 高湿 辨析
热身为什么能改善神经肌肉和供氧表现？	适度升温提高神经兴奋性、降低肌肉黏滞性、加快收缩反应，并促进肌血流和氧释放。	体温—神经—肌肉—循环综合。	运动生理学 综合 热身 运动表现
冷水环境训练时体温维持依赖哪些反应？	皮肤血管收缩减少散热，肌肉活动和代谢增加产热；训练强度不足或时间过长时体温仍可能下降。	水中传导和对流散热强。	运动生理学 综合 冷环境 体温
热习服如何改善高温运动耐受？	提高出汗反应效率、改善血浆容量和皮肤血流调节，降低相同负荷下体温与心血管压力。	需循序渐进并配合补液。	运动生理学 综合 热习服 训练适应
高温运动安全评定为什么要联合体温、心率和体重变化？	体温反映热储存，心率反映循环压力，体重下降估计脱水；联合可更全面识别热应激。	还需观察意识、协调和主观症状。	运动生理学 综合 机能评定 热应激
运动姿势和平衡如何依赖视觉、前庭觉、本体感觉与神经中枢？	视觉提供环境参照，前庭觉感受头位和加速度，本体感觉反馈长度张力和关节位置；脑干、小脑和皮质整合后调节肌张力与动作。	感觉—中枢—效应器综合。	运动生理学 综合 感觉 平衡 神经调控
快速旋转动作中前庭与状态反射如何影响四肢用力？	半规管和耳石器感受旋转与头位变化；头位诱发状态反射调整四肢肌张力；小脑和高级中枢校正以维持姿势。	可联系体操、跳水和变向。	运动生理学 综合 前庭 状态反射
闭眼平衡为什么更依赖前庭觉和本体感觉？	视觉参照被移除后，中枢必须更多利用头部加速度、重力信息和关节肌肉反馈维持姿势。	可用于本体感觉训练，但需控制安全。	运动生理学 综合 平衡 本体感觉 康复应用
本体感觉训练如何改善关节稳定？	反复位置和负荷刺激提高感觉输入质量，中枢更快调节周围肌肉活动，改善动态稳定和纠错能力。	踝扭伤、膝损伤康复常用。	运动生理学 综合 本体感觉 关节稳定 康复应用
运动技能学习早期与熟练期的主要感觉控制有何变化？	早期更多依赖视觉示范和意识控制；熟练后运动程序稳定，本体感觉和自动反馈占比提高。	不是完全不再使用视觉。	运动生理学 综合 运动技能 感觉
状态反射何时需要被运动训练利用或改造？	当头位规律有利于技术时可利用，如低头起跑；当先天反射妨碍专项姿势时需经训练抑制或改造。	答题按头位—肌张力—技术结果组织。	运动生理学 综合 状态反射 训练应用
睡眠如何同时促进运动技能和身体机能恢复？	睡眠有利于神经环路和动作记忆巩固，同时促进体力、内分泌和整体疲劳恢复。	技能学习与恢复不可割裂。	运动生理学 综合 睡眠 运动技能 恢复
急性运动反应与长期训练适应的核心区别是什么？	急性反应是一次运动中的即时调节；长期适应是反复负荷后结构和功能的稳定改变。	答题应分别写同一系统的即时变化与训练后变化。	运动生理学 综合 运动应答 训练适应 辨析
相同绝对负荷下训练者为何表现出较低心率、通气和应激激素反应？	每搏输出量、氧运输利用和运动经济性提高，使同一任务的相对强度下降，调节需求减少。	“反应小”不等于机能差。	运动生理学 综合 训练适应 运动经济性
评定训练恢复为什么要结合心率、血液、尿液和激素指标？	心率反映循环和自主神经，血液反映携氧与代谢，尿液反映肾脏和水盐，激素反映合成分解及应激；联合判断更可靠。	动态、综合、个体化。	运动生理学 综合 机能评定 大题框架
判断运动负荷过大时应寻找怎样的多系统证据链？	运动表现下降＋恢复心率变慢＋主观疲劳和睡眠异常＋血尿素或皮质醇等持续异常＋尿液变化或损伤症状。	不能用单项指标替代临床和训练判断。	运动生理学 综合 机能评定 负荷监控
运动处方为什么必须同时考虑供能、心肺和体温调节？	强度与时间决定能源系统；心肺能力限制供氧；环境与出汗决定热负荷和补液需求，三者共同决定安全有效剂量。	运动处方需个体化和渐进。	运动生理学 综合 运动处方
康复训练早期负荷为什么通常要低于运动专项负荷？	受损组织承载和神经肌肉控制尚未恢复，心肺和代谢刺激需与局部修复能力匹配，再逐级增加强度、时间和复杂度。	生理负荷必须服从组织恢复阶段。	运动生理学 综合 康复训练 负荷管理
为什么同一外部运动负荷对不同个体的生理刺激不同？	训练水平、肌纤维与代谢能力、心肺功能、激素状态、环境适应和恢复状态不同，使相对强度不同。	处方和评定应使用个人基线。	运动生理学 综合 个体差异 运动处方
试述运动机能评定的综合答题主线？	明确评定目的→选择神经肌肉、心肺、代谢、血液、尿液和内分泌指标→统一条件动态测量→结合运动表现和症状解释→调整训练与恢复。	适用于25/50分评定题。	运动生理学 综合 机能评定 大题框架 上体高频
试述马拉松运动中的多系统生理变化主线？	氧化供能占主导且糖原持续消耗→心输出量和通气维持供氧→脂肪供能增加→出汗导致水盐丢失和心血管漂移→体温升高→神经肌肉疲劳和配速下降。	补糖、补液、电解质、配速和散热均应落到机制上。	运动生理学 综合 马拉松 大题框架 上体高频
马拉松后程心率上升但配速下降可能由哪些机制解释？	脱水使每搏输出量下降，体温升高增加散热负担，糖原不足降低肌肉输出，机体以更高心率维持循环。	典型心血管漂移与代谢疲劳并存。	运动生理学 综合 马拉松 心血管漂移
400米运动为什么会同时产生高供能功率和明显酸碱压力？	磷酸原快速启动，酵解系统高功率供能并产生大量氢离子；呼吸和血液缓冲虽增强，但短时难以完全代偿。	不能写成单一乳酸系统。	运动生理学 综合 400米 能源系统 酸碱
100米起跑到冲刺中神经与能源系统如何配合？	中枢快速募集快肌运动单位，磷酸原提供主要快速ATP；酵解和氧化系统同时参与，状态反射与姿势控制影响加速技术。	项目分析要写神经募集、供能和技术控制。	运动生理学 综合 100米 神经 能源系统
高强度间歇训练为何能同时刺激无氧和有氧适应？	工作段需要磷酸原和酵解高功率输出，恢复段及重复组次依赖氧化系统补充ATP、清除代谢产物并维持总训练量。	三系统贡献随工作—恢复周期变化。	运动生理学 综合 间歇训练 能源系统
长时间运动发生低血糖时为什么会同时影响中枢和肌肉？	脑对血糖依赖高，低血糖可降低中枢驱动和注意；肌肉也因可用糖减少而限制较高强度ATP生成。	表现可包括乏力、协调下降和判断异常。	运动生理学 综合 低血糖 神经肌肉
高原运动中供氧系统会面临什么核心挑战？	环境氧分压降低使肺泡和动脉氧合受限，血红蛋白饱和度下降；机体通过通气、循环和促红细胞生成反应代偿。	急性代偿与长期适应应分开。	运动生理学 综合 高原 氧运输
试述一次运动从启动到恢复的多系统调节主线？	中枢前馈启动运动与心肺→能源系统按强度协同供能→感觉反馈和激素持续调节→循环呼吸维持供氧与稳态→肾脏、体温和内分泌参与恢复→睡眠和营养巩固适应。	全章综合50分框架。	运动生理学 综合 总论 大题框架 上体高频
