#separator:tab
#html:true
#columns:Front	Back	Extra	Tags
#notetype:Basic
#deck:考研::运动生理学::07肾脏功能
#tags column:4
肾小球高毛细血管压有什么意义？	促进血浆滤过并形成原尿。		运动生理学 肾脏功能 肾循环 意义
尿生成包括哪三个基本过程？	肾小球滤过、肾小管和集合管重吸收、肾小管和集合管分泌。	大题必须三项齐全。	运动生理学 肾脏功能 尿生成 大题框架
肾小球滤过形成的液体叫什么？	原尿。		运动生理学 肾脏功能 肾小球滤过
正常情况下哪些物质可通过滤过膜？	水、电解质和小分子有机物。		运动生理学 肾脏功能 肾小球滤过
正常情况下哪些成分通常不能通过滤过膜？	血细胞和大分子血浆蛋白。	出现于尿中提示滤过屏障异常或运动后一过性改变。	运动生理学 肾脏功能 肾小球滤过
肾小管重吸收的定义是什么？	原尿中的水和溶质经小管上皮重新进入血液的过程。		运动生理学 肾脏功能 重吸收
肾小管分泌的定义是什么？	肾小管上皮把细胞或血液中的某些物质转运到小管液。	如氢离子、铵离子、肌酐和部分药物。	运动生理学 肾脏功能 分泌
肾小管重吸收最重要的特点是什么？	具有选择性。	有用物质多被保留，代谢废物较少重吸收。	运动生理学 肾脏功能 重吸收 特点
原尿中的水约有多少被重吸收？	约99%。		运动生理学 肾脏功能 重吸收 水
正常情况下原尿中的葡萄糖如何处理？	全部被重吸收。	超过肾糖阈时可出现尿糖。	运动生理学 肾脏功能 重吸收 葡萄糖
钠离子和氯离子在肾小管中如何处理？	大部分被重吸收。	参与体液容量和渗透压调节。	运动生理学 肾脏功能 重吸收 电解质
肌酐在肾小管中的重吸收特点是什么？	基本不被重吸收。		运动生理学 肾脏功能 重吸收 肌酐
主动重吸收与被动重吸收有何区别？	主动重吸收耗能并可逆浓度梯度；被动重吸收顺电化学梯度。		运动生理学 肾脏功能 重吸收 辨析
影响肾小球滤过的三类主要因素是什么？	滤过膜通透性和面积、有效滤过压、肾血浆流量。	易失分点：三项必须齐全。	运动生理学 肾脏功能 肾小球滤过 调节因素
有效滤过压如何计算？	肾小球毛细血管压－血浆胶体渗透压－肾小囊内压。		运动生理学 肾脏功能 有效滤过压 公式
有效滤过压中促进滤过的压力是什么？	肾小球毛细血管压。		运动生理学 肾脏功能 有效滤过压
有效滤过压中阻碍滤过的压力有哪些？	血浆胶体渗透压和肾小囊内压。		运动生理学 肾脏功能 有效滤过压
滤过膜通透性升高可能导致什么尿液异常？	蛋白质甚至红细胞进入滤液，出现蛋白尿或血尿。	与运动性尿液变化衔接。	运动生理学 肾脏功能 滤过膜 尿异常
肾血浆流量减少如何影响肾小球滤过率？	使肾小球滤过率下降。		运动生理学 肾脏功能 肾小球滤过 肾血流
肾脏调节水平衡的主要效应部位在哪里？	远曲小管和集合管。	通过改变对水的重吸收调节尿量。	运动生理学 肾脏功能 水平衡
血浆晶体渗透压升高如何影响抗利尿激素？	刺激抗利尿激素释放增加。		运动生理学 肾脏功能 水平衡 抗利尿激素
抗利尿激素增加如何影响尿量？	增强远曲小管和集合管对水的重吸收，使尿量减少。	保水并降低血浆渗透压。	运动生理学 肾脏功能 水平衡 抗利尿激素
体内水分过多时抗利尿激素和尿量如何变化？	抗利尿激素减少，水重吸收减弱，尿量增加。	负反馈调节。	运动生理学 肾脏功能 水平衡
肾脏调节酸碱平衡的核心原则是什么？	排氢保钠，即排酸保碱。		运动生理学 肾脏功能 酸碱平衡
肾脏维持酸碱平衡的三种主要方式是什么？	重吸收碳酸氢盐、使尿液酸化、形成并排出铵盐。	大题三点必须齐全。	运动生理学 肾脏功能 酸碱平衡 大题框架
肾脏重吸收碳酸氢盐有什么意义？	保存血浆碱储备，帮助维持血液pH。		运动生理学 肾脏功能 酸碱平衡 碳酸氢盐
尿液酸化如何帮助机体排酸？	分泌的氢离子与尿中磷酸盐缓冲物结合后随尿排出。		运动生理学 肾脏功能 酸碱平衡 尿酸化
铵盐形成如何促进排酸？	肾小管产生的氨结合氢离子形成铵离子，再以铵盐形式排出。		运动生理学 肾脏功能 酸碱平衡 铵盐
运动时肾血流量为什么减少？	交感神经兴奋使肾血管收缩，血流重新分配。	负荷越大、时间越长通常越明显。	运动生理学 肾脏功能 运动反应 肾血流
什么是运动性蛋白尿？	运动后出现、休息后通常消失的一过性尿蛋白增加。	持续异常需排除病理因素。	运动生理学 肾脏功能 运动性蛋白尿 概念
运动性蛋白尿的主要机制是什么？	运动负荷使肾小球滤过膜通透性升高，蛋白质进入滤液。	血流动力学、乳酸和肾小管变化也可能参与。	运动生理学 肾脏功能 运动性蛋白尿 机制
影响运动性蛋白尿的因素有哪些？	运动项目、负荷量和强度、个体差异、机能状态、年龄与环境。	25分影响因素题。	运动生理学 肾脏功能 运动性蛋白尿 调节因素
运动性蛋白尿在训练监控中有什么意义？	可辅助反映运动负荷、机能状态和恢复情况。	必须结合个人基线和其他指标。	运动生理学 肾脏功能 运动性蛋白尿 机能评定
什么是运动性血尿？	激烈运动后出现、通常短暂的一过性显微镜下或肉眼血尿。		运动生理学 肾脏功能 运动性血尿 概念
运动性血尿可能由哪些机制引起？	肾血流改变、滤过膜通透性升高、机械震动、自由基增加和环境应激等。	多因素共同作用。	运动生理学 肾脏功能 运动性血尿 机制
如何预防运动性血尿？	负荷循序渐进、避免疲劳下突增强度、控制严寒高原等环境风险并保证恢复。	反复、持续或伴疼痛时应医学检查。	运动生理学 肾脏功能 运动性血尿 预防
如何区分生理性运动后尿异常与病理性异常？	生理性多为运动后一过性且休息后消失；持续、反复或伴症状者需医学排查。	不能把所有运动后蛋白尿、血尿都视为正常。	运动生理学 肾脏功能 尿异常 辨析
尿十项检查通常包括哪些指标？	尿糖、尿蛋白、pH、比重、胆红素、尿胆原、酮体、潜血、亚硝酸盐和白细胞。		运动生理学 肾脏功能 尿液检查
尿比重在运动监控中主要反映什么？	尿液浓缩程度，可辅助判断水代谢和脱水状态。		运动生理学 肾脏功能 尿液检查 尿比重
尿酮体阳性在运动情境中可能提示什么？	糖供应不足、脂肪动员增强或代谢状态改变。	需结合饮食、运动与疾病情况。	运动生理学 肾脏功能 尿液检查 尿酮体
尿蛋白和尿潜血在运动监控中分别提示什么？	分别用于观察运动性蛋白尿和运动性血尿。	不能单凭试纸结果作病理诊断。	运动生理学 肾脏功能 尿液检查
尿液指标用于运动评定时应遵循什么原则？	结合项目、负荷、环境、个体适应和恢复状态进行动态综合判断。	评定链：变化→可能机制→复测恢复→必要时医学检查。	运动生理学 肾脏功能 机能评定 原则
试述尿生成与运动性尿液变化的答题主线？	滤过—重吸收—分泌形成终尿→肾调节水和酸碱→运动改变肾血流与滤过膜→出现一过性蛋白尿或血尿→结合恢复和医学风险判断。	适用于50分论述。	运动生理学 肾脏功能 大题框架
